date,content,username,like_count,retweet_count
2023-02-23 07:30:56+00:00,"✨ F1 cars back on track ✨

You love to see it! 🤩

#F1 #F1Testing https://t.co/Qb8nfafYZG",F1,22041,2439
2023-02-23 07:19:23+00:00,"G'day @OscarPiastri 👋 

#F1 #F1Testing https://t.co/RPHIDvEgX1",F1,5543,256
2023-02-23 07:02:50+00:00,"🟢 GREEN LIGHT 🟢 

We're under way in Bahrain! 🙌 

#F1 #F1Testing",F1,4113,460
2023-02-23 06:54:00+00:00,"Who's ready for some testing?! 

Here's a quick reminder of the line-up 👇

#F1 #F1Testing https://t.co/hEGpwTuVbe",F1,6306,652
2023-02-23 06:39:32+00:00,"F1 is back... time to smile! 😁

#F1 #F1Testing https://t.co/HWxBOckcw1",F1,11388,1028
2023-02-22 21:18:00+00:00,"Your running order for #F1Testing in Bahrain! 👇

#F1 https://t.co/sWFblF4VLE",F1,12684,1276
2023-02-22 20:15:00+00:00,"It's that time of the week again - QUIZ TIME! 🧐

Let's test those brains and see who's been keeping up to date with the latest  F1 news 👀

GO, GO, GO 👇

#F1 

https://t.co/qWyYBT0A9q",F1,1095,87
2023-02-22 19:30:00+00:00,"That's the weekend sorted 😍

Who else is thinking the same? 😉👀

#F1 #F1Testing https://t.co/pZ29Fd71P8",F1,9794,1031
2023-02-22 19:05:00+00:00,"ONE MORE SLEEP UNTIL TESTING! 🤯

And, we've got another must-read to keep you in the loop! 👇📚

Our essential guide to all things #F1Testing and what to keep an eye out for 👀

#F1 

https://t.co/XYaxCdwM9H",F1,2347,211
2023-02-22 18:45:00+00:00,"You can only press one... 👀

#F1 https://t.co/ML0F1tdhtm",F1,22595,764
2023-02-22 17:32:31+00:00,"Formula 1 🤝 Qatar Airways 

F1 welcomes aboard Qatar Airways as our new Global Airline Partner in a multi-year deal ✈️

#F1 @qatarairways 

https://t.co/fs9xFYoKZB",F1,2269,159
2023-02-22 16:50:00+00:00,"Fire up F1 22, and you can set blistering lap times in @alfaromeof1's 2023 car... before even their drivers do! 😳

#F1 @EASPORTSF1",F1,1519,128
2023-02-22 16:05:00+00:00,"Who do you think will be the quickest driver at #F1Testing this week? 👀

Drop those answers below! 📮👇

#F1",F1,2088,86
2023-02-22 15:35:11+00:00,"Meet the very talented individual behind @LewisHamilton's fashion drip, stylist @ericjmcneal 🤩

And, explore the stories behind some of Hamilton's best paddock fits from 2022 👌😮‍💨

#F1 @MercedesAMGF1 

https://t.co/hvT9khp7rC",F1,2538,226
2023-02-22 14:20:00+00:00,"The story continues for the Hulk 💪

We can't wait to see the German driver in his new @HaasF1Team car! 🤟

#F1 @HulkHulkenberg https://t.co/KIZEjZjmRy",F1,3516,190
2023-02-22 13:35:00+00:00,"Esteban Ocon and Pierre Gasly are 'joint number ones' at Alpine in 2023 💪

#F1 @AlpineF1Team 

https://t.co/sS9Qn5suWd",F1,1776,128
2023-02-22 12:00:02+00:00,"Here's FIVE must-know terms ahead of #F1Testing this week ✍️

#F1 

https://t.co/brJjCgHHvw",F1,1656,204
2023-02-22 10:46:59+00:00,"Buon Compleanno Andrea! 🥳

Wishing you a very Happy Birthday and the best of luck in Bahrain this week 🙌

#F1 @McLarenF1 https://t.co/ZTvMk7c5W9",F1,4265,186
2023-02-22 09:15:00+00:00,"F1 Fantasy is BACK for 2023! 🤩

Featuring: 
🎁 New prizes
⚡️ Exciting power-ups changes
🪪 Groovy badges
🤯 And much more! 

We can't wait 💫

#F1 #F1Fantasy 

https://t.co/ihhy2YaiHg",F1,1339,109
2023-02-21 20:30:00+00:00,"Testing AND Drive To Survive Season 5 in the same week?! 

BRING. IT. ON! 🔥🍿

#F1 https://t.co/XFDJka9yTa",F1,14049,1627
2023-02-21 20:15:00+00:00,"Mercedes have revealed their Junior Programme line-up for 2023 ✍️

Keep an eye on these youngsters 👀

#F1 @MercedesAMGF1 

https://t.co/KcrDsj5pR6",F1,1896,134
2023-02-21 18:45:00+00:00,"Oscar Piastri, Nyck de Vries and Logan Sargeant are about to begin their rookie seasons 👏

Could any of them emulate these famously fast starters? 🤔

#F1 

https://t.co/zi4yc04cAT",F1,1850,165
2023-02-21 17:56:41+00:00,"New tyres, wet weather bodykit testing, circuit changes and more! 🤔

Take a deeper dive into the decisions made relating to the upcoming season and beyond 👇

#F1 

https://t.co/kxFE1XbBIC",F1,1855,166
2023-02-21 16:23:13+00:00,"Next time you see them they’ll be on track! 🙌

#F1 #F1Testing https://t.co/4e8utj2bwm",F1,1753,109
2023-02-21 16:21:52+00:00,"Looking good 😀

#F1 https://t.co/c6D0A0i2O8",F1,1927,145
2023-02-21 16:20:16+00:00,"Got a favourite? ✍️

#F1 https://t.co/w89Vgeeyof",F1,1586,129
2023-02-21 16:18:45+00:00,"Ready for the track! 💪

#F1 https://t.co/c3pqJrZzUB",F1,2124,124
2023-02-21 16:17:05+00:00,"Give it up for the new 2023 driver racing suits 👏  

Don’t they look smart 👌

#F1 https://t.co/03qYMclyaN",F1,16944,702
2023-02-21 15:15:00+00:00,"New season, fresh challenge for @PierreGASLY 💪

#F1 @AlpineF1Team https://t.co/uUDJrsv9G7",F1,7117,448
2023-02-21 15:04:54+00:00,"Aston Martin reserve driver Felipe Drugovich will replace the injured Lance Stroll at #F1Testing in Bahrain 

#F1 

https://t.co/0HHldnlmrC",F1,5127,429
2023-02-21 13:26:33+00:00,"New to #F1Testing? 

Get up to speed with our essential guide 👀

#F1 

https://t.co/ivgqo4593H",F1,1768,141
2023-02-21 12:29:05+00:00,"Champ's got a new lid for 2023 👌

#F1 @Max33Verstappen 

https://t.co/oXLc7wHcUl",F1,2177,121
2023-02-21 09:29:51+00:00,"More details on this world-first F1 exhibition 👀

#F1 @F1Exhibition 

https://t.co/YwIKlNOSiF",F1,968,177
2023-02-21 09:06:50+00:00,"""It saved my life"" - Romain Grosjean
 
For the first time, the remains of Grosjean's car from his dramatic 2020 crash in Bahrain will go on display. Fans visiting the brand new @F1Exhibition in Madrid will be able to see it. Opening 24 March 🗓

#F1 https://t.co/pSHWxpcFuI",F1,8972,964
2023-02-20 20:38:00+00:00,"Eyes down 😀

#F1Testing starts Feb 23! 🗓

#F1 https://t.co/AEEAvzSXcz",F1,9348,648
2023-02-20 19:09:00+00:00,"What a journey it's been so far ✨

#F1 @LewisHamilton https://t.co/zjlyFRvt9A",F1,15394,1371
2023-02-20 17:55:00+00:00,"The votes are in...

🥇 @MercedesAMGF1 
🥈 @ScuderiaFerrari 
🥉 @alfaromeof1 

#F1 https://t.co/EFDLvYtOnP",F1,50051,2310
2023-02-20 16:45:00+00:00,"Which one stands out in your mind? 🤔

#F1 https://t.co/NpxkwZeBHy",F1,5540,189
2023-02-20 15:43:00+00:00,"Wishing you a speedy recovery, Lance 

Full story 👇

#F1 

https://t.co/xPvEqLhwsO",F1,1766,114
2023-02-20 15:41:53+00:00,"BREAKING: Lance Stroll to miss pre-season testing in Bahrain after training accident

#F1 https://t.co/UDDBkdKELW",F1,31481,1541
2023-02-20 15:01:13+00:00,"Don't look down Nyck!

A very special episode of All Access has dropped: join @nyckdevries for his first F1 car launch  - at New York Fashion Week with AlphaTauri

#F1 #AlphaTauri",F1,1649,133
2023-02-20 13:50:51+00:00,"And the nominees are... 

👏 @Max33Verstappen and @redbullracing 

#F1 

https://t.co/UTEOyuEw0L",F1,4115,271
2023-02-20 12:01:10+00:00,"Coming soon: Nyck hits New York! 🇺🇸

&gt;&gt; https://t.co/jQKPyk2bA7

#F1 #AlphaTauri https://t.co/ABLx2X4BqB",F1,2442,147
2023-02-20 10:37:06+00:00,"We. Are. Back! 🤩

It's #F1Testing week 🙌

#F1 https://t.co/c3NZ9rgZdN",F1,23701,1875
2023-02-19 19:16:00+00:00,"#F1 Launch season = DONE!

But which one is your favourite? 🤔 https://t.co/v3IUtIowNr",F1,25746,1357
2023-02-19 16:33:00+00:00,"The 2023 season will be campaign No.11 for the @LewisHamilton and Mercedes partnership 💫

#F1 @MercedesAMGF1 https://t.co/WMrmTOWPPA",F1,20986,1128
2023-02-19 09:39:00+00:00,"Who heads into the 2023 season with experience on their side? 👀

#F1 https://t.co/1HYsb3GmzV",F1,13536,834
2023-02-18 19:13:00+00:00,"Which rookie will shine the brightest in 2023? ✨

#F1 https://t.co/TDn0iAuDlD",F1,11411,608
2023-02-18 16:32:00+00:00,"LET'S GO, @Formula2 🙌

The stars of tomorrow headed out on track this week for pre-season testing in Bahrain 👀

#F1 #RoadToF1 https://t.co/ZNSHI8A571",F1,3491,215
2023-02-17 21:40:00+00:00,"Stellar rookie seasons with @McLarenF1...

Hamilton did it. Norris did it. Can Piastri do it?

#F1 

https://t.co/9Rg0W94377",F1,3439,302
2023-02-17 20:39:00+00:00,"Not far away from the big 2️⃣5️⃣0️⃣ for @ScuderiaFerrari! 

Can #F1's most successful team make it a big round numbers for poles and wins in 2023? https://t.co/GIjhxsJrTr",F1,10038,480
2023-02-17 17:35:00+00:00,"Attacking midfielders unite 🤜🤛

Zinedine Zidane links up with @AlpineF1Team as they embark on their mission to catch the top three teams in F1

#F1 

https://t.co/rvVMOfhQRq",F1,1797,173
2023-02-17 16:50:00+00:00,"It's...

...one week until Drive To Survive: Season 5 drops on @Netflix! 🍿🤩

#DriveToSurvive #F1 https://t.co/b8Nqo4GdS9",F1,43227,3990
2023-02-17 16:09:00+00:00,"Alpine have announced Jack Doohan as their reserve driver for 2023 🤝

#F1

https://t.co/5UO6V9h5nf",F1,2245,147
2023-02-17 15:30:00+00:00,"23 Grands Prix and 20 of the world's best drivers – the new Formula 1 season is almost here...

This is no ordinary sport

#F1 https://t.co/ITYBsmjJaK",F1,20912,3374
2023-02-17 14:40:00+00:00,"Who dominated the timing charts during F2’s pre-season testing? ⏱️✨

Read our round-up from Bahrain 🗞️

#F2 #RoadToF1

https://t.co/SMlyVX7Ps7",F1,1453,183
2023-02-17 13:21:19+00:00,"Williams FW45

#F1 @WilliamsRacing https://t.co/h9NIAdGwc4",F1,2630,267
2023-02-17 13:21:19+00:00,"AlphaTauri AT04

#F1 @AlphaTauriF1 https://t.co/maxYGhmpO0",F1,2857,247
2023-02-17 13:21:18+00:00,"Haas VF-23

#F1 @HaasF1Team https://t.co/S6ClGC6M7J",F1,2252,249
2023-02-17 13:21:18+00:00,"Aston Martin AMR23

#F1 @AstonMartinF1 https://t.co/fHxFR2aYw2",F1,2370,238
2023-02-17 13:21:17+00:00,"Alfa Romeo C43

#F1 @alfaromeof1 https://t.co/3oACvcgYV6",F1,2388,172
2023-02-17 13:21:16+00:00,"McLaren MCL60

#F1 @McLarenF1 https://t.co/zzQ4Ciy2dV",F1,2193,252
2023-02-17 13:21:15+00:00,"Alpine A523

#F1 @AlpineF1Team https://t.co/8Gzwx7fJN5",F1,1723,191
2023-02-17 13:21:15+00:00,"Mercedes W14

#F1 @MercedesAMGF1 https://t.co/9YdODYnX4R",F1,4378,423
2023-02-17 13:21:14+00:00,"Ferrari SF-23

#F1 @ScuderiaFerrari https://t.co/fgYL4kyYki",F1,4051,393
2023-02-17 13:21:14+00:00,"Red Bull RB19 

#F1 @redbullracing https://t.co/lIHfc0WCwd",F1,2760,332
2023-02-17 13:21:14+00:00,"Every car that will hit the track in 2023 🤩

A thread... 👇

#F1",F1,4952,564
2023-02-17 11:20:34+00:00,"Setting the soundtrack to your weekend is @Raye with her new track 'Worth It' 🎶

Tune in on @Spotify now! 👇

#F1 #F1Tracks",F1,1034,186
2023-02-17 09:45:00+00:00,"After a difficult winter break, Esteban Ocon insists he is 'stronger than ever' 💪

And, he has his eyes on a return to the podium 

#F1 

https://t.co/bCxyd4plo8",F1,1040,97
2023-02-17 09:00:02+00:00,"A new team and a new challenge may await Pierre Gasly this year, but he's more ready than ever 💪

#F1 

https://t.co/UaIO3IkDBz",F1,1748,140
2023-02-17 08:15:00+00:00,"A closer look at the changes between the @AlpineF1Team 2023 A523 car and its predecessor 👀

#F1 https://t.co/dVA9mkMuGy",F1,3419,342
2023-02-16 23:00:02+00:00,"Can a new line-up and the A523 help @AlpineF1Team break into the 'big three'? 🤔

#F1 

https://t.co/0F8E0jYnRv",F1,1340,132
2023-02-16 22:45:00+00:00,"THE 2023 GRID IS COMPLETE! ✅

Bring on the season, we're ready! 💪

#F1 https://t.co/FdT15YF7M2",F1,38175,4985
2023-02-16 22:37:00+00:00,"An exciting new chapter in both @PierreGASLY and @OconEsteban's life-long friendship story 🤗

#F1 @AlpineF1Team https://t.co/1Za1miqNM3",F1,3833,255
2023-02-16 22:30:00+00:00,"Time to update the spotters guide for the first three races of 2023! 😉💗

Alpine's pink livery returns on the A523 

#F1 @AlpineF1Team https://t.co/HA97vQ4Ags",F1,8228,534
2023-02-16 22:02:00+00:00,"New look overalls for @PierreGASLY and @OconEsteban for the new seson! 🤩

📸 x @AlpineF1Team 

#F1 https://t.co/VX2BeCk9tC",F1,4961,395
2023-02-16 21:44:01+00:00,"Different teams, new team mates and a new season, but....

The @yukitsunoda07 and @PierreGASLY bromances lives on 🥹💙

#F1 @AlpineF1Team https://t.co/9yn3wo26Dw",F1,8742,755
2023-02-16 21:20:51+00:00,"Meet @AlpineF1Team's newest ambassador....🤩

French footballing legend Zinedine Zidane! 🤯⚽️

#F1 https://t.co/o4iuAhs9Xe",F1,12691,1600
2023-02-16 21:16:56+00:00,"From karting buddies, to team mates in F1 💫

We can't wait to see how 2023 pans out for @OconEsteban and @PierreGASLY! 

#F1 @AlpineF1Team https://t.co/CsPOYm1sJH",F1,8100,469
2023-02-16 21:04:09+00:00,"Spot the difference (difficult level) 🔎😆

#F1 https://t.co/WcflwYaWcZ",F1,13035,1019
2023-02-16 20:47:35+00:00,"The Pink Panther is BACK! 😮‍💨

Alpine returns to their pink colour scheme for the A523 in Bahrain, Saudi Arabia and Australia 💗

#F1 @AlpineF1Team https://t.co/ey0c79sfQA",F1,16720,1056
2023-02-16 20:33:05+00:00,"The final car of the grid has been revealed! 🤯

Meet the Alpine A523 🤝

#F1 @AlpineF1Team 

https://t.co/uqKWkGY9iv",F1,2265,204
2023-02-16 20:27:09+00:00,"What a beauty 🤩

#F1 @AlpineF1Team https://t.co/ITdgJFG2Z6",F1,2057,269
2023-02-16 20:25:31+00:00,"Introducing the A523! 💫

Alpine's stunning blue and pink livery returns for the 2023 season 😍

We can't wait to see it out on track! 

#F1 @AlpineF1Team https://t.co/PdnFwTnhe6",F1,7738,576
2023-02-16 18:30:00+00:00,"The final launch of 2023! ✨

Watch @AlpineF1Team pull the covers off their new A523! 🍿

#F1",F1,1638,108
2023-02-16 15:52:17+00:00,"1⃣ week until testing... Who's pumped for Bahrain? 🙋

Share your excitement with an emoji ⬇️

#F1",F1,3167,143
2023-02-16 15:00:02+00:00,"Excitement levels: 💯 

Drive To Survive, Season 5 is almost here… https://t.co/bgXqfgqIPr",F1,34358,4989
2023-02-16 13:01:00+00:00,"Who wants to see Mick back in a seat for 2024? 

#F1 

https://t.co/edoPhWhbwX",F1,7872,458
2023-02-16 11:58:00+00:00,"Driver Helmet Update: @alo_oficial, @OconEsteban, @yukitsunoda07 &amp; @LandoNorris edition 😍

#F1 https://t.co/rqK2XVbPM6",F1,5048,207
2023-02-15 21:46:00+00:00,"It's been *quite* a busy week in #F1 land 😅

Have you been paying attention?

https://t.co/sE1UujgK2R",F1,1383,67
2023-02-15 20:55:00+00:00,"W by name... but will it be W by nature?

First thoughts on the striking black @MercedesAMGF1 W14 👇

#F1 

https://t.co/CqXpVTS8By",F1,2320,114
2023-02-15 20:15:00+00:00,"Pirelli have announced their tyre choices for the first three races of the year ✅

And, a new compound is coming into play 👀

#F1 

https://t.co/wNIE7Og5sh",F1,3110,180
2023-02-15 19:30:00+00:00,"A day in Brazil that @GeorgeRussell63 will never forget 💫

We hope the birthday boy picks up some more wins in 2023! 🤩 

#F1 @MercedesAMGF1 https://t.co/shl4Yqssbd",F1,5898,393
2023-02-15 18:00:02+00:00,"2022 marked a challenging season for Mercedes 😫

But, can the team turn it around this year? 👀

Here's what Toto Wolff had to say 👇

#F1 

https://t.co/pf2yblfSZQ",F1,2004,89
2023-02-15 17:05:00+00:00,"It seems like @LewisHamilton's passion for fashion is rubbing off on Team Principal Toto Wolff 😂

Nice kicks, Toto! 👟😉

#F1 @MercedesAMGF1 https://t.co/kcacJFdqBG",F1,10319,467
2023-02-15 16:00:03+00:00,"A reflective and grateful @LewisHamilton looks forward to the 2023 season ahead 🗣️👇

#F1 @MercedesAMGF1 https://t.co/YlCaZ72jye",F1,4762,294
2023-02-15 15:15:00+00:00,"Will the evolution of the @MercedesAMGF1 W14 assist the team to return to their winning ways? 🤔

#F1 

https://t.co/5AVMUkGJjQ",F1,2226,110
2023-02-15 14:20:00+00:00,"Contract talks have started between Lewis Hamilton and Mercedes 🤝 

#F1 @MercedesAMGF1 

https://t.co/T2WET19ooq",F1,2687,144
2023-02-15 14:00:03+00:00,"What a birthday day for @GeorgeRussell63! 🥳

We can't wait to make even more wonderful memories with you this season! 🎉

#F1 @MercedesAMGF1 https://t.co/FyIeV5zn4w",F1,5832,451
2023-02-15 12:50:00+00:00,"Mercedes reveal the reasons behind their return to a black colour scheme for the W14! 👀🎨

#F1 @MercedesAMGF1 

https://t.co/WMrSzr26P5",F1,3351,174
2023-02-15 12:01:04+00:00,"Things you love to see 💙

Reserve driver @SchumacherMick in his @MercedesAMGF1 overalls! 💫

#F1 https://t.co/jzLkLr50gv",F1,26181,1562
2023-02-15 11:15:00+00:00,"How does the W14 stack up against last year's W13? 👀

Let's find out! 🔎

#F1 @MercedesAMGF1 https://t.co/u30MkjNuwl",F1,9968,899
2023-02-15 10:45:00+00:00,"Lewis Hamilton is ready to get back to his winning ways in 2023 💪

#F1 @LewisHamilton @MercedesAMGF1 

https://t.co/fKlXMCqvTO",F1,4214,244
2023-02-15 10:30:00+00:00,"Bring on the season 💪

@GeorgeRussell63 and @LewisHamilton dressed to impress in their new race suits 🤩

📸 x @MercedesAMGF1 

#F1 https://t.co/7Ci8PS2a6L",F1,11480,580
2023-02-15 09:45:53+00:00,"Out with the silver, in with the black 😍

How does the #W14 compare to its predecessor? 🔎

#F1 @MercedesAMGF1 https://t.co/zeb9l6SzCn",F1,44367,2996
2023-02-15 09:33:26+00:00,"Mercedes reveal the W14, a car they hope will lead their return to glory 💫

#F1 @MercedesAMGF1

https://t.co/107cbfRJnm",F1,5438,353
2023-02-15 09:28:55+00:00,"All the angles of the W14! 🤩

#F1 @MercedesAMGF1 https://t.co/WWMFRAOvAn",F1,11384,1499
2023-02-15 09:28:03+00:00,"Back to black for 2023!!! 😍

@MercedesAMGF1 have unveiled their 2023 car - the W14 💫

#F1 @MercedesAMGF1 https://t.co/4OYNXA5cHf",F1,43823,4295
2023-02-15 09:10:00+00:00,"Let's unveil @MercedesAMGF1's 2023 challenger! 🤩

Watch LIVE as we meet @LewisHamilton and @GeorgeRussell63's new car 🍿

#F1",F1,3529,209
2023-02-15 08:30:00+00:00,"Happy Birthday @GeorgeRussell63! 🎉

We hope you have a brilliant day, and we can't wait to see your new @MercedesAMGF1 car! 😉

#F1 https://t.co/mmcAhNEEGe",F1,15350,1065
2023-02-14 20:55:00+00:00,"Aston Martin's 2023 challenger needs lots of points

But beyond that? The team have their sights set much, much higher... 👑

#F1 @AstonMartinF1 

https://t.co/wLIAEjHYRN",F1,1361,88
2023-02-14 20:12:00+00:00,"ICYMI: @ScuderiaFerrari's SF-23 launch was a love letter to F1 and the Tifosi 😍

#F1 https://t.co/NyEwE6AxeY",F1,10653,1037
2023-02-14 19:40:00+00:00,"Antipasti won't make you drive fasti 😜

@Carlossainz55 is looking to trim down by a kilo before Bahrain... but living in Italy makes that difficult!

#F1 @ScuderiaFerrari https://t.co/HP6z56KH81",F1,7739,381
2023-02-14 18:00:01+00:00,"McLaren looking to turn their fortunes around 🔮

#F1 @McLarenF1 

https://t.co/vhjj9An6LU",F1,1165,45
2023-02-14 16:35:00+00:00,"""I’m very motivated, I’m very happy with the things I’m seeing"" 

@alo_oficial is revved up for the season 🔥

#F1 @AstonMartinF1 

https://t.co/j0Yx2e1OJu",F1,1974,86
2023-02-14 15:30:18+00:00,"Oh how we missed @Charles_Leclerc and @Carlossainz55's banter 😆

We think they are a fan of the new car! 🤩

#F1 @ScuderiaFerrari https://t.co/E6IwpndwK2",F1,19936,1982
2023-02-14 15:05:00+00:00,"The AT04 lays down some rubber with @yukitsunoda07 behind the wheel 😮‍💨👌

🎥 x @AlphaTauriF1 

#F1 

https://t.co/GaLCJGYctN",F1,3815,245
2023-02-14 14:50:00+00:00,"Evolution, not revolution is the word at @ScuderiaFerrari 👀

Let's take a closer look at their 2023 competitor, the #SF23 🔎

#F1 

https://t.co/34Kk0PEaEd",F1,2224,160
